source_id,title,provider,source_type,relevance_score,recommended_action,should_ingest,reason,estimated_download_size,estimated_cost,risk,url,query,doi,pdf_url,open_access_url,metadata
src_b838b4c2,The host galaxies of core-collapse supernovae and gamma-ray bursts,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1111/j.1365-2966.2010.16442.x,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1111/j.1365-2966.2010.16442.x,https://academic.oup.com/mnras/article-pdf/405/1/57/3351731/mnras0405-0057.pdf,https://academic.oup.com/mnras/article-pdf/405/1/57/3351731/mnras0405-0057.pdf,"{""url"": ""https://doi.org/10.1111/j.1365-2966.2010.16442.x"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1111/j.1365-2966.2010.16442.x"", ""pdf_url"": ""https://academic.oup.com/mnras/article-pdf/405/1/57/3351731/mnras0405-0057.pdf"", ""open_access_url"": ""https://academic.oup.com/mnras/article-pdf/405/1/57/3351731/mnras0405-0057.pdf"", ""selection_decision"": ""omitted""}"
src_43937cd1,THE SPECTROSCOPIC DIVERSITY OF TYPE Ia SUPERNOVAE,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-6256/143/5/126,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1088/0004-6256/143/5/126,https://iopscience.iop.org/article/10.1088/0004-6256/143/5/126/pdf,https://iopscience.iop.org/article/10.1088/0004-6256/143/5/126/pdf,"{""url"": ""https://doi.org/10.1088/0004-6256/143/5/126"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1088/0004-6256/143/5/126"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-6256/143/5/126/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-6256/143/5/126/pdf"", ""selection_decision"": ""omitted""}"
src_5261501b,SNANA: A Public Software Package for Supernova Analysis,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/605984,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1086/605984,https://iopscience.iop.org/article/10.1086/605984/pdf,https://iopscience.iop.org/article/10.1086/605984/pdf,"{""url"": ""https://doi.org/10.1086/605984"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1086/605984"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/605984/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/605984/pdf"", ""selection_decision"": ""omitted""}"
src_25650d4a,"Think Global, Act Local: The Influence of Environment Age and Host Mass on Type Ia Supernova Light Curves",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/ab0704,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.3847/1538-4357/ab0704,https://iopscience.iop.org/article/10.3847/1538-4357/ab0704/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/ab0704/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/ab0704"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.3847/1538-4357/ab0704"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ab0704/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/ab0704/pdf"", ""selection_decision"": ""omitted""}"
src_a95ed852,Probing type Ia supernova properties using bolometric light curves from the Carnegie Supernova Project and the CfA Supernova Group,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1093/mnras/sty3178,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1093/mnras/sty3178,https://arxiv.org/pdf/1811.08969,https://arxiv.org/pdf/1811.08969,"{""url"": ""https://doi.org/10.1093/mnras/sty3178"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1093/mnras/sty3178"", ""pdf_url"": ""https://arxiv.org/pdf/1811.08969"", ""open_access_url"": ""https://arxiv.org/pdf/1811.08969"", ""selection_decision"": ""omitted""}"
src_847cbf0c,SUPERNOVA SIMULATIONS AND STRATEGIES FOR THE DARK ENERGY SURVEY,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/753/2/152,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1088/0004-637x/753/2/152,https://iopscience.iop.org/article/10.1088/0004-637X/753/2/152/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/753/2/152/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/753/2/152"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1088/0004-637x/753/2/152"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/753/2/152/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/753/2/152/pdf"", ""selection_decision"": ""omitted""}"
src_fd493f50,Theoretical Challenges in Galaxy Formation,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1146/annurev-astro-081913-040019,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1146/annurev-astro-081913-040019,https://www.annualreviews.org/doi/pdf/10.1146/annurev-astro-081913-040019,https://www.annualreviews.org/doi/pdf/10.1146/annurev-astro-081913-040019,"{""url"": ""https://doi.org/10.1146/annurev-astro-081913-040019"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1146/annurev-astro-081913-040019"", ""pdf_url"": ""https://www.annualreviews.org/doi/pdf/10.1146/annurev-astro-081913-040019"", ""open_access_url"": ""https://www.annualreviews.org/doi/pdf/10.1146/annurev-astro-081913-040019"", ""selection_decision"": ""omitted""}"
src_66732e24,Type Ia Supernovae,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1007/s001590000009,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1007/s001590000009,https://arxiv.org/pdf/astro-ph/0003326,https://arxiv.org/pdf/astro-ph/0003326,"{""url"": ""https://doi.org/10.1007/s001590000009"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1007/s001590000009"", ""pdf_url"": ""https://arxiv.org/pdf/astro-ph/0003326"", ""open_access_url"": ""https://arxiv.org/pdf/astro-ph/0003326"", ""selection_decision"": ""omitted""}"
src_5de4dd68,THE FAST AND FURIOUS DECAY OF THE PECULIAR TYPE Ic SUPERNOVA 2005ek,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/774/1/58,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1088/0004-637x/774/1/58,https://iopscience.iop.org/article/10.1088/0004-637X/774/1/58/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/774/1/58/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/774/1/58"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1088/0004-637x/774/1/58"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/774/1/58/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/774/1/58/pdf"", ""selection_decision"": ""omitted""}"
src_39dc07d7,Early and late time VLT spectroscopy of SN 2001el - progenitor constraints for a type Ia supernova,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1051/0004-6361:20052731,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1051/0004-6361:20052731,https://www.aanda.org/articles/aa/pdf/2005/44/aa2731-05.pdf,https://www.aanda.org/articles/aa/pdf/2005/44/aa2731-05.pdf,"{""url"": ""https://doi.org/10.1051/0004-6361:20052731"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1051/0004-6361:20052731"", ""pdf_url"": ""https://www.aanda.org/articles/aa/pdf/2005/44/aa2731-05.pdf"", ""open_access_url"": ""https://www.aanda.org/articles/aa/pdf/2005/44/aa2731-05.pdf"", ""selection_decision"": ""omitted""}"
src_bae019fd,THE CARNEGIE SUPERNOVA PROJECT: INTRINSIC COLORS OF TYPE Ia SUPERNOVAE,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/789/1/32,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1088/0004-637x/789/1/32,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/789/1/32"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1088/0004-637x/789/1/32"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf"", ""selection_decision"": ""omitted""}"
src_53579516,"THE LOW-VELOCITY, RAPIDLY FADING TYPE Ia SUPERNOVA 2002es",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/751/2/142,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1088/0004-637x/751/2/142,https://iopscience.iop.org/article/10.1088/0004-637X/751/2/142/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/751/2/142/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/751/2/142"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1088/0004-637x/751/2/142"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/751/2/142/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/751/2/142/pdf"", ""selection_decision"": ""omitted""}"
src_12c198bd,SN Ia host galaxy properties from Sloan Digital Sky Survey-II spectroscopy,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1093/mnras/stt1408,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1093/mnras/stt1408,https://academic.oup.com/mnras/article-pdf/435/2/1680/13760217/stt1408.pdf,https://academic.oup.com/mnras/article-pdf/435/2/1680/13760217/stt1408.pdf,"{""url"": ""https://doi.org/10.1093/mnras/stt1408"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1093/mnras/stt1408"", ""pdf_url"": ""https://academic.oup.com/mnras/article-pdf/435/2/1680/13760217/stt1408.pdf"", ""open_access_url"": ""https://academic.oup.com/mnras/article-pdf/435/2/1680/13760217/stt1408.pdf"", ""selection_decision"": ""omitted""}"
src_af5fd64a,The Luminosity of SN 1999by in NGC 2841 and the Nature of “Peculiar” Type Ia Supernovae,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/422986,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1086/422986,https://iopscience.iop.org/article/10.1086/422986/pdf,https://iopscience.iop.org/article/10.1086/422986/pdf,"{""url"": ""https://doi.org/10.1086/422986"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1086/422986"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/422986/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/422986/pdf"", ""selection_decision"": ""omitted""}"
src_f23e72fb,"SN 2012fr: Ultraviolet, Optical, and Near-infrared Light Curves of a Type Ia Supernova Observed within a Day of Explosion*",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.3847/1538-4357/aabaf8,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.3847/1538-4357/aabaf8,https://iopscience.iop.org/article/10.3847/1538-4357/aabaf8/pdf,https://iopscience.iop.org/article/10.3847/1538-4357/aabaf8/pdf,"{""url"": ""https://doi.org/10.3847/1538-4357/aabaf8"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.3847/1538-4357/aabaf8"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aabaf8/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.3847/1538-4357/aabaf8/pdf"", ""selection_decision"": ""omitted""}"
src_60bba41f,CALCIUM-RICH GAP TRANSIENTS IN THE REMOTE OUTSKIRTS OF GALAXIES,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/755/2/161,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1088/0004-637x/755/2/161,https://iopscience.iop.org/article/10.1088/0004-637X/755/2/161/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/755/2/161/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/755/2/161"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1088/0004-637x/755/2/161"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/755/2/161/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/755/2/161/pdf"", ""selection_decision"": ""omitted""}"
src_7bc5fd32,ESTIMATING THE FIRST-LIGHT TIME OF THE TYPE IA SUPERNOVA 2014J IN M82,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/2041-8205/783/1/l24,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1088/2041-8205/783/1/l24,https://iopscience.iop.org/article/10.1088/2041-8205/783/1/L24/pdf,https://iopscience.iop.org/article/10.1088/2041-8205/783/1/L24/pdf,"{""url"": ""https://doi.org/10.1088/2041-8205/783/1/l24"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1088/2041-8205/783/1/l24"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/2041-8205/783/1/L24/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/2041-8205/783/1/L24/pdf"", ""selection_decision"": ""omitted""}"
src_62a4d87a,The Unique Type Ia Supernova 2000cx in NGC 524,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/323355,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1086/323355,https://iopscience.iop.org/article/10.1086/323355/pdf,https://iopscience.iop.org/article/10.1086/323355/pdf,"{""url"": ""https://doi.org/10.1086/323355"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1086/323355"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/323355/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/323355/pdf"", ""selection_decision"": ""omitted""}"
src_991322ef,The Detection of a Light Echo from the Type Ia Supernova 2006X in M100,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/529070,Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor),https://doi.org/10.1086/529070,https://iopscience.iop.org/article/10.1086/529070/pdf,https://iopscience.iop.org/article/10.1086/529070/pdf,"{""url"": ""https://doi.org/10.1086/529070"", ""query"": ""Ia supernova light curve AND (peak magnitude OR decay rate) AND (host galaxy OR progenitor)"", ""doi"": ""https://doi.org/10.1086/529070"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/529070/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/529070/pdf"", ""selection_decision"": ""omitted""}"
